Booking_ID,Passenger_ID,Flight_Number,Departure_Time,Class,Ticket_Price,Flight_Status
200409,37762,EK164,3/6/2023 1:16,Economy,2452.25,On Time
200410,63166,EK663,7/19/2023 23:04,First,4531.19,Delayed
200411,18528,EK400,9/12/2024 10:23,First,4401.3,On Time
200412,26189,EK761,10/6/2023 10:39,First,2824.85,On Time
200413,22500,EK438,2/14/2023 8:47,Business,4484.06,Cancelled
200414,34858,EK750,12/7/2024 10:59,First,3480.72,Cancelled
200415,41484,EK339,10/10/2023 9:00,Business,4526.61,Cancelled
200416,47183,EK068,9/1/2024 20:04,Business,3273.76,Delayed
200417,70839,EK592,1/25/2023 7:06,Business,4304.22,Cancelled
200418,4296,EK395,5/1/2024 22:29,First,4373.69,Cancelled
200419,73350,EK645,1/31/2024 8:58,Economy,2582.85,Delayed
200420,80560,EK161,3/16/2024 15:08,Business,1163.55,On Time
200421,24045,EK447,5/23/2024 5:00,Business,3818.06,Cancelled
200422,62440,EK954,11/7/2023 22:49,Business,3108.44,Delayed
200423,78797,EK608,6/4/2023 19:15,Business,5677.67,Delayed
200424,4118,EK158,12/2/2023 10:29,Economy,2923.92,Delayed
200425,29281,EK818,1/6/2024 19:05,First,5328.8,Delayed
200426,69359,EK142,6/8/2024 6:25,Business,3238.59,Delayed
200427,57301,EK169,6/13/2023 7:26,Economy,1419.44,Cancelled
200428,71051,EK270,3/8/2023 20:02,First,2855.7,Cancelled
200429,64259,EK741,5/8/2024 17:34,First,422.07,Cancelled
200430,2647,EK953,11/30/2023 5:27,First,3876.44,On Time
200431,14655,EK310,4/18/2023 2:16,Business,3655.01,Delayed
200432,14803,EK957,10/1/2024 2:13,Economy,4523.66,Delayed
200433,21722,EK947,4/9/2023 13:31,Economy,3472.22,Delayed
200434,36397,EK730,12/27/2024 14:11,First,2943.04,Cancelled
200435,64879,EK040,8/28/2023 4:26,First,1982.8,Delayed
200436,56780,EK077,4/16/2024 19:57,Economy,3529.77,On Time
200437,37751,EK614,11/21/2024 7:47,Economy,268.69,Cancelled
200438,17722,EK607,7/5/2024 21:48,Business,4534.25,Delayed
200439,25184,EK974,5/5/2023 9:18,Economy,1115.13,Delayed
200440,19524,EK691,10/14/2023 18:17,Economy,4775.81,On Time
200441,55030,EK008,1/17/2024 8:47,First,2615.48,Cancelled
200442,65665,EK808,9/24/2023 6:28,First,4684.5,Delayed
200443,75566,EK130,9/11/2023 5:15,Business,420.62,On Time
200444,74161,EK711,8/30/2023 4:18,Business,3883.83,On Time
200445,47217,EK554,8/15/2024 6:20,Business,5409.03,Delayed
200446,62541,EK940,3/8/2023 12:16,Economy,652.91,Cancelled
200447,9215,EK217,9/9/2023 16:33,Economy,1330.36,On Time
200448,34695,EK702,8/25/2023 20:51,Economy,2460.15,On Time
200449,49189,EK590,4/13/2023 20:29,Economy,5223.74,Cancelled
200450,64249,EK054,2/7/2023 3:00,First,1933.22,Delayed
200451,19756,EK639,5/1/2024 7:53,Business,5404.16,Delayed
200452,76296,EK093,4/4/2024 11:02,First,4313.26,Delayed
200453,69533,EK785,10/28/2023 7:07,Economy,791.24,On Time
200454,16715,EK912,2/21/2023 6:38,First,1403.76,Delayed
200455,45297,EK906,8/20/2024 6:59,Business,4597.51,On Time
200456,23340,EK368,3/18/2023 11:32,First,718.88,On Time
200457,52067,EK404,7/2/2023 14:38,First,1026.96,Delayed
200458,19704,EK839,9/24/2023 21:00,Business,3669.31,On Time
200459,32071,EK319,4/19/2023 20:38,Economy,2346.67,Cancelled
200460,30495,EK539,12/27/2024 19:22,Business,2839.97,On Time
200461,56093,EK831,8/11/2023 1:23,First,1931.95,Cancelled
200462,61141,EK474,12/15/2023 4:02,First,1542.05,Cancelled
200463,71883,EK178,7/28/2023 8:02,First,1158.85,On Time
200464,53553,EK704,9/5/2024 23:41,Business,2465.26,Delayed
200465,34433,EK483,7/28/2023 0:52,Business,1378.76,Cancelled
200466,46050,EK515,12/2/2023 13:43,First,1305.29,Delayed
200467,6628,EK378,1/16/2024 5:39,First,3195.67,Delayed
200468,30182,EK973,11/16/2023 2:13,First,5549.29,On Time
200469,13941,EK232,2/2/2023 15:35,Economy,1329.62,Cancelled
200470,68744,EK555,5/10/2024 2:26,Economy,5793.34,On Time
200471,23858,EK954,4/14/2023 12:42,Economy,3006.53,Delayed
200472,15753,EK802,7/17/2024 4:40,Business,515.29,Delayed
200473,38391,EK750,6/30/2024 2:41,First,1065.32,On Time
200474,17537,EK209,6/17/2023 12:44,First,4784.76,On Time
200475,80776,EK367,10/5/2023 13:18,Business,4117.24,Delayed
200476,8676,EK684,11/14/2024 9:26,First,3750.14,Cancelled
200477,43390,EK713,2/22/2023 9:47,First,3679.71,Cancelled
200478,10140,EK974,8/3/2024 11:26,Business,1648.81,Cancelled
200479,35038,EK610,3/2/2024 0:55,Economy,5786.46,Cancelled
200480,52067,EK909,1/8/2024 20:12,Economy,3584.48,Delayed
200481,48849,EK940,2/5/2024 23:25,Business,4517.65,Delayed
200482,70732,EK204,7/28/2023 0:27,First,317.58,On Time
200483,53430,EK548,6/10/2023 13:07,Economy,3379.21,On Time
200484,71047,EK421,4/3/2023 12:36,Economy,3955.98,Delayed
200485,43712,EK657,1/9/2024 14:49,First,4922.68,Cancelled
200486,31068,EK001,6/16/2023 4:00,Business,1392.48,Cancelled
200487,56853,EK954,2/22/2023 17:09,First,4034.91,Cancelled
200488,15980,EK905,10/18/2024 12:05,Business,5411.84,Delayed
200489,36104,EK666,8/9/2024 19:59,Economy,2388.93,On Time
200490,57098,EK756,1/15/2024 23:32,Business,2186.09,Cancelled
200491,1246,EK082,6/25/2023 4:22,First,4722.17,Delayed
200492,21676,EK745,10/18/2023 5:33,First,5634.31,On Time
200493,27263,EK689,6/25/2023 2:06,First,398.46,Delayed
200494,43983,EK666,1/28/2024 15:48,Economy,5496.26,Delayed
200495,58835,EK689,7/22/2023 9:08,Economy,5193.92,Delayed
200496,9456,EK493,2/14/2023 15:20,Business,3961.86,On Time
200497,62936,EK124,2/24/2023 19:59,Economy,5454.59,Delayed
200498,37442,EK858,10/13/2024 12:05,Business,1125.74,On Time
200499,65946,EK967,12/30/2024 19:44,Economy,189.95,Cancelled
200500,14524,EK371,6/14/2023 20:50,Business,1214.84,On Time
200501,9936,EK760,8/16/2023 19:25,Economy,1788.45,Delayed
200502,61916,EK583,9/21/2024 6:53,Economy,2508.43,Delayed
200503,40885,EK707,4/29/2024 5:36,Economy,4801.28,On Time
200504,41699,EK411,8/12/2023 1:25,Business,1771.4,Cancelled
200505,23281,EK635,6/14/2024 5:24,First,3859.6,Delayed
200506,60534,EK208,1/3/2024 3:09,Business,1666.19,Cancelled
200507,61761,EK446,9/10/2023 23:52,Economy,2590.91,Delayed
200508,8495,EK458,7/17/2023 1:56,First,671.87,Delayed
200509,10655,EK027,7/29/2024 21:02,Economy,5744.2,Cancelled
200510,47297,EK514,11/14/2024 10:07,Business,370.49,Cancelled
200511,78273,EK255,2/4/2024 19:29,First,2892.98,Delayed
200512,24625,EK220,7/17/2024 20:49,Business,5484.24,Cancelled
200513,77304,EK721,11/10/2023 20:26,Business,5711.19,On Time
200514,76850,EK278,11/12/2023 18:15,Business,2314.95,Delayed
200515,40532,EK775,3/11/2024 12:42,First,1152.37,Delayed
200516,52319,EK565,1/12/2024 14:32,Business,2603.61,Cancelled
200517,38438,EK663,3/24/2024 5:01,First,2044.76,Cancelled
200518,13180,EK613,1/4/2023 19:31,First,2935.6,On Time
200519,52817,EK257,4/21/2024 7:28,Business,2261.15,Cancelled
200520,73717,EK108,9/25/2024 14:53,Business,5198.24,On Time
200521,40457,EK308,7/3/2023 15:25,First,5369.41,On Time
200522,26516,EK588,4/20/2023 2:08,Economy,5521.37,Delayed
200523,41330,EK106,1/3/2024 13:23,First,4392.6,Delayed
200524,62372,EK016,4/4/2023 14:32,Economy,4509.2,Cancelled
200525,74129,EK827,6/6/2024 21:02,Economy,5081.55,Delayed
200526,45474,EK723,2/11/2023 20:08,Business,1134.25,Cancelled
200527,32231,EK319,3/26/2023 23:20,Economy,4653.71,On Time
200528,39483,EK695,6/7/2024 2:03,Business,2932.33,Delayed
200529,8861,EK212,5/31/2024 12:41,Economy,2314.42,Cancelled
200530,61871,EK703,5/20/2023 0:54,Economy,2293.36,Delayed
200531,57353,EK949,3/9/2023 19:46,Economy,3176.25,On Time
200532,61502,EK535,12/10/2024 3:12,Business,1406.51,Delayed
200533,78367,EK826,5/15/2023 15:18,First,3308.46,Delayed
200534,41111,EK265,6/19/2023 21:50,Economy,1175.34,Cancelled
200535,12209,EK967,8/15/2023 2:53,Economy,1399.1,On Time
200536,37248,EK971,12/26/2023 19:48,Business,5020.57,On Time
200537,59486,EK167,9/16/2023 5:20,First,3278.24,On Time
200538,2995,EK031,9/20/2024 8:57,Business,4681.89,Delayed
200539,27724,EK440,4/12/2024 4:16,Business,4971.53,Cancelled
200540,17274,EK302,5/29/2024 15:13,First,5138.54,On Time
200541,2417,EK548,8/29/2024 8:39,Business,4378.65,On Time
200542,71875,EK700,6/2/2024 7:20,Business,427.62,Cancelled
200543,30084,EK208,1/17/2024 1:12,First,2221.51,Cancelled
200544,22846,EK661,7/6/2023 12:10,First,1464.57,On Time
200545,12529,EK574,10/13/2024 8:43,Business,3366.88,Delayed
200546,16887,EK701,12/2/2023 12:10,Business,309.85,On Time
200547,61806,EK169,9/28/2023 3:49,First,1009.66,Delayed
200548,17658,EK428,6/27/2024 1:40,Business,5992.05,On Time
200549,72916,EK913,1/4/2024 14:35,First,650.88,Delayed
200550,73348,EK901,6/17/2024 18:44,Business,1913.75,On Time
200551,25517,EK753,4/18/2023 8:34,First,2206.23,On Time
200552,30761,EK066,10/6/2024 12:47,First,5368.52,On Time
200553,21711,EK846,1/16/2024 8:24,Economy,1940.15,On Time
200554,38447,EK283,1/13/2024 18:09,Business,2422.77,Delayed
200555,36360,EK742,1/4/2024 10:48,First,557.3,Cancelled
200556,19780,EK156,3/25/2023 14:14,Business,2957.73,Delayed
200557,40809,EK958,6/30/2023 19:47,Economy,5536.91,Cancelled
200558,2249,EK683,2/19/2023 9:52,First,979.27,Delayed
200559,78430,EK317,6/12/2024 8:19,Business,851.14,On Time
200560,70213,EK005,10/16/2024 18:59,Business,653.68,Cancelled
200561,46783,EK100,11/10/2024 10:46,Business,1778.87,On Time
200562,60494,EK519,1/2/2023 23:02,Economy,3951.96,Cancelled
200563,79386,EK318,8/15/2023 4:18,Economy,1336.16,Delayed
200564,34200,EK674,9/22/2024 20:27,Business,1567.04,Cancelled
200565,8127,EK749,3/3/2024 16:23,First,897.29,Delayed
200566,61833,EK719,2/18/2023 4:31,Economy,4967.95,Delayed
200567,6524,EK280,8/21/2023 19:41,First,3387.81,On Time
200568,7565,EK637,2/16/2023 0:03,First,1366.96,Cancelled
200569,76239,EK568,1/3/2023 18:22,Economy,1917.8,Cancelled
200570,42764,EK712,11/8/2023 3:33,First,1526.44,On Time
200571,26413,EK103,1/1/2024 17:14,First,3669.69,Delayed
200572,30171,EK539,2/28/2024 18:19,Economy,203.59,On Time
200573,27207,EK685,8/26/2024 4:13,Business,262.49,On Time
200574,69097,EK429,1/11/2024 19:53,Economy,4105.76,Delayed
200575,23396,EK014,5/1/2024 5:08,Business,5396.06,Cancelled
200576,68304,EK674,1/15/2023 7:45,Economy,5116.35,Delayed
200577,10272,EK238,6/2/2023 14:06,Economy,1724.11,On Time
200578,17550,EK428,3/7/2023 20:09,Economy,2881.14,On Time
200579,77486,EK023,11/12/2024 8:25,Business,3617.2,Cancelled
200580,21048,EK865,9/28/2023 0:03,Economy,4532.3,Delayed
200581,76888,EK536,10/22/2024 17:57,First,2395.91,Delayed
200582,49676,EK013,12/25/2023 19:41,Business,4276.35,Delayed
200583,30871,EK119,8/15/2024 14:38,Business,3708.73,Delayed
200584,26891,EK753,6/14/2024 23:31,Business,1313.08,On Time
200585,78370,EK473,9/12/2023 5:57,Economy,4930.76,On Time
200586,12219,EK996,1/1/2023 1:03,Business,2693.41,Cancelled
200587,42617,EK519,6/28/2024 0:25,Economy,161.05,On Time
200588,54439,EK678,7/10/2023 7:10,Business,2987.74,Delayed
200589,18047,EK884,3/1/2023 3:00,Business,1338.31,Cancelled
200590,26238,EK917,9/19/2024 17:42,Economy,778.9,Cancelled
200591,16088,EK143,7/21/2023 4:26,Business,3783.33,Delayed
200592,31170,EK979,7/24/2023 16:38,First,1830.26,On Time
200593,18709,EK750,10/20/2024 16:41,First,4041.22,Cancelled
200594,50439,EK899,10/18/2024 13:52,First,594.61,Cancelled
200595,64755,EK096,9/19/2024 5:32,First,4029.24,On Time
200596,30978,EK631,11/13/2023 2:19,First,3717.18,On Time
200597,51824,EK041,10/2/2024 1:56,Economy,4032.06,Delayed
200598,30973,EK369,5/4/2024 22:34,First,5910.73,On Time
200599,38817,EK200,1/7/2023 12:54,First,4219.7,On Time
200600,48540,EK480,3/23/2024 23:58,Business,5908.53,Cancelled
200601,26398,EK518,4/21/2024 2:47,Economy,2293.6,Cancelled
200602,63907,EK385,11/2/2024 14:11,First,1438.43,Cancelled
200603,53150,EK918,8/20/2023 3:16,First,5157.08,On Time
200604,62607,EK602,8/26/2023 20:02,First,1678.04,On Time
200605,9468,EK986,5/7/2023 10:57,Economy,3222.29,Delayed
200606,32735,EK290,12/12/2024 8:45,Economy,1237.26,Delayed
200607,11084,EK877,2/23/2023 8:40,Economy,774.66,On Time
200608,33128,EK949,7/21/2024 21:27,First,5407.79,Delayed
200609,70516,EK155,12/3/2024 16:16,First,471.51,Cancelled
200610,37940,EK860,10/30/2023 20:59,Economy,2982.35,Delayed
200611,11466,EK601,8/11/2023 2:56,Economy,1278.98,On Time
200612,63971,EK709,6/3/2024 0:10,First,2550.92,Delayed
200613,2204,EK617,9/24/2023 7:53,Business,1203.67,Delayed
200614,46082,EK158,7/27/2023 5:47,Business,5995.32,On Time
200615,1879,EK850,12/1/2023 6:56,Business,3545.15,On Time
200616,6809,EK522,2/3/2024 10:38,Business,5979.27,Cancelled
200617,67766,EK980,9/2/2023 12:58,Business,737.41,Cancelled
200618,73157,EK913,10/7/2024 22:42,Economy,2465.96,On Time
200619,57661,EK180,7/3/2024 15:30,First,2558.7,Delayed
200620,37720,EK234,6/27/2024 22:00,Business,819.84,On Time
200621,32078,EK011,1/28/2023 13:46,Economy,5419.66,On Time
200622,30606,EK697,8/28/2023 18:56,Economy,198.87,On Time
200623,12069,EK265,11/12/2023 6:25,Economy,814.91,Delayed
200624,54801,EK990,9/29/2024 18:04,Economy,2731.56,Delayed
200625,35284,EK380,8/1/2024 5:09,Economy,3133.84,Cancelled
200626,4968,EK455,2/3/2023 0:07,Economy,173.46,Cancelled
200627,1804,EK408,4/20/2023 19:59,Business,1556.31,On Time
200628,28337,EK120,6/15/2023 11:09,Economy,2509.94,Delayed
200629,11182,EK388,12/18/2024 0:01,First,2198.86,Delayed
200630,3338,EK393,2/12/2023 4:44,Business,2376.1,On Time
200631,32391,EK391,10/20/2024 20:02,Economy,2809.57,Delayed
200632,45442,EK639,12/14/2024 2:47,Business,4637.7,On Time
200633,32324,EK774,2/17/2023 2:54,First,3489.73,Cancelled
200634,7276,EK411,8/27/2024 11:12,First,5770.97,On Time
200635,32919,EK022,6/30/2024 21:04,Economy,4640.44,Cancelled
200636,23860,EK031,12/29/2024 12:06,First,2704.17,Cancelled
200637,16140,EK711,9/10/2023 6:13,Economy,1163.25,On Time
200638,17052,EK810,4/25/2023 1:02,Economy,1975.57,On Time
200639,22605,EK617,10/11/2024 2:52,Economy,2813.95,On Time
200640,9958,EK040,10/8/2024 20:18,Economy,5954.43,Delayed
200641,70635,EK483,5/3/2024 3:08,Economy,2255.08,Cancelled
200642,12305,EK978,4/11/2023 20:13,First,1822.63,On Time
200643,58908,EK471,10/29/2023 10:21,Economy,4409.91,Delayed
200644,20384,EK529,3/9/2024 8:01,Economy,3255.38,Delayed
200645,67717,EK678,12/26/2023 8:59,Business,5585.11,Delayed
200646,53294,EK943,10/17/2023 1:45,Economy,2033.2,Cancelled
200647,32015,EK491,1/12/2024 10:49,Business,2510.93,On Time
200648,21482,EK291,9/8/2024 16:30,First,4766.09,Cancelled
200649,36571,EK005,10/22/2023 19:47,Economy,3084.49,On Time
200650,66770,EK587,2/1/2023 13:01,First,414.66,Delayed
200651,33024,EK001,3/22/2024 16:49,Business,4180.65,On Time
200652,40169,EK513,4/11/2023 11:30,First,3175.17,Cancelled
200653,19224,EK028,12/22/2024 1:34,Economy,1326.33,On Time
200654,22609,EK030,8/2/2024 6:45,Business,4556.54,Delayed
200655,61092,EK879,4/4/2023 18:52,Economy,769.8,Cancelled
200656,31018,EK038,10/22/2023 5:27,Business,1430.02,Cancelled
200657,70695,EK320,1/2/2023 16:12,First,3383.82,Cancelled
200658,56226,EK928,10/23/2023 1:00,Business,3751.8,On Time
200659,2762,EK569,12/23/2023 15:06,Economy,5753.37,Cancelled
200660,34665,EK415,5/18/2024 22:50,First,5391.42,Delayed
200661,41995,EK633,7/8/2023 15:37,Economy,4467.8,On Time
200662,65187,EK178,12/22/2023 16:16,Economy,3308.07,Cancelled
200663,56799,EK042,8/14/2024 5:18,Economy,2873.48,On Time
200664,9562,EK914,8/8/2023 22:14,First,5484.64,Cancelled
200665,27585,EK708,5/25/2024 5:07,Economy,1170.27,Cancelled
200666,32853,EK218,10/13/2024 2:31,Economy,2612.06,Delayed
200667,63129,EK712,12/14/2024 17:50,Economy,3500.52,Delayed
200668,26605,EK314,4/18/2023 20:20,Business,1289.31,Delayed
200669,73145,EK771,12/31/2023 3:25,Economy,4821.82,Delayed
200670,75798,EK229,2/9/2024 23:05,First,649.1,On Time
200671,74192,EK946,3/8/2024 20:01,First,1869.87,On Time
200672,42264,EK440,1/16/2024 6:19,Economy,5804.18,On Time
200673,10548,EK734,9/27/2023 13:57,First,4315.64,On Time
200674,59873,EK070,7/12/2024 16:10,Business,2871.47,Delayed
200675,76392,EK645,1/24/2024 20:14,Economy,4344.05,Delayed
200676,58617,EK142,4/16/2024 4:34,First,5564.99,On Time
200677,56791,EK979,8/31/2024 22:48,First,238.64,On Time
200678,3664,EK939,9/11/2024 20:02,Economy,1943.46,Cancelled
200679,1857,EK019,12/23/2023 18:20,First,2290.47,On Time
200680,33006,EK663,6/18/2024 4:55,Business,5539.16,Delayed
200681,9311,EK906,4/6/2024 21:35,First,4466.48,Delayed
200682,56496,EK136,11/28/2023 5:29,Business,1366.59,Delayed
200683,23277,EK387,3/25/2024 22:49,Business,2245.56,Delayed
200684,39103,EK163,9/21/2023 18:14,First,3705.48,On Time
200685,26155,EK206,5/10/2023 10:29,Economy,185.57,On Time
200686,11854,EK471,10/20/2024 22:15,First,619.62,Delayed
200687,42882,EK127,6/3/2024 6:17,First,1952.81,Cancelled
200688,51702,EK460,11/5/2023 22:52,First,4545.18,Cancelled
200689,24980,EK442,9/24/2024 4:46,Business,3790.93,On Time
200690,23866,EK339,6/9/2023 7:46,Business,862.89,Delayed
200691,21612,EK937,12/1/2023 19:33,Business,5592.55,Delayed
200692,2434,EK905,12/23/2023 5:15,Economy,2636.53,On Time
200693,70236,EK016,12/2/2023 6:16,Economy,1919.05,Cancelled
200694,79351,EK942,4/15/2023 5:42,Business,4876.51,Cancelled
200695,23590,EK811,4/15/2023 6:24,Business,4170.63,Delayed
200696,25488,EK123,6/4/2023 4:50,First,3630.17,Cancelled
200697,44059,EK820,11/6/2023 23:19,Business,5549.72,On Time
200698,12417,EK766,3/21/2024 8:12,Economy,5201.29,Cancelled
200699,8874,EK994,4/22/2023 20:58,Business,1478.8,Cancelled
200700,79095,EK238,4/20/2023 8:13,Economy,5420.6,On Time
200701,66680,EK105,2/2/2024 14:02,Economy,4791.3,Delayed
200702,39772,EK136,1/13/2023 12:54,Economy,1468,On Time
200703,63702,EK278,3/23/2024 22:14,Economy,4233.58,On Time
200704,11259,EK509,5/27/2024 20:18,First,5978.62,Delayed
200705,10858,EK564,4/19/2024 0:09,First,357.89,Delayed
200706,8015,EK655,9/21/2023 19:47,First,2816.47,On Time
200707,80121,EK152,2/19/2024 0:47,Economy,4998.65,On Time
200708,9513,EK427,9/6/2023 13:44,Business,3247.07,Cancelled
200709,72291,EK412,8/10/2024 18:47,Business,1801.13,On Time
200710,9134,EK343,10/24/2024 13:54,First,3708.84,Delayed
200711,35774,EK726,8/23/2023 21:46,Business,1336.39,Cancelled
200712,63130,EK011,10/30/2024 20:44,First,2770.27,Cancelled
200713,21188,EK089,8/20/2024 7:43,Economy,4349.04,On Time
200714,4742,EK313,7/5/2023 20:07,First,1436.45,Cancelled
200715,64819,EK709,4/9/2024 13:20,Business,1684.79,Cancelled
200716,2619,EK693,9/24/2023 20:44,Economy,5927.49,Cancelled
200717,16874,EK752,4/11/2023 13:15,First,3335.1,On Time
200718,42974,EK775,2/14/2024 22:45,Business,425.19,On Time
200719,28444,EK301,10/6/2024 5:16,Economy,3586.72,On Time
200720,61031,EK849,3/9/2024 15:29,Business,5037.42,On Time
200721,36624,EK332,1/21/2023 19:54,Business,5356.35,Delayed
200722,61074,EK515,2/24/2024 16:43,Business,4409.35,Cancelled
200723,38631,EK748,11/7/2024 5:57,First,4914.14,Delayed
200724,61446,EK894,11/1/2024 10:49,Business,5679.33,Delayed
200725,29497,EK404,1/11/2023 12:53,First,504.21,Cancelled
200726,62874,EK831,5/16/2024 3:02,Economy,1981.21,On Time
200727,19620,EK140,9/15/2023 17:13,First,5728.97,Delayed
200728,60228,EK565,6/14/2023 22:50,First,3378.96,Delayed
200729,59001,EK228,7/24/2023 16:22,Business,1145.64,Cancelled
200730,26547,EK223,4/14/2023 18:29,Business,2190.47,Delayed
200731,5212,EK008,7/8/2024 6:45,Economy,720.22,Cancelled
200732,51574,EK037,5/2/2024 16:01,Economy,536.36,Cancelled
200733,59093,EK697,10/16/2024 11:33,Economy,916.88,On Time
200734,33227,EK763,12/18/2023 13:47,First,2857.38,Cancelled
200735,48873,EK154,4/12/2024 6:43,Economy,3234.25,Cancelled
200736,66797,EK476,7/8/2023 12:32,First,1880.05,Delayed
200737,17006,EK324,5/6/2023 23:39,First,4538.5,Cancelled
200738,1639,EK671,12/31/2023 20:03,Business,4845.11,Cancelled
200739,33336,EK275,9/16/2023 8:24,Business,5916.87,Cancelled
200740,37171,EK749,2/14/2024 1:00,First,177.48,Delayed
200741,68636,EK206,3/18/2023 13:58,Economy,1496.68,On Time
200742,6990,EK579,3/6/2024 20:44,First,1663.56,On Time
200743,46337,EK516,11/22/2024 11:37,Business,2818.97,Cancelled
200744,30534,EK091,9/29/2023 3:14,Economy,3828.78,Delayed
200745,5323,EK465,11/7/2023 23:25,Economy,5974.85,On Time
200746,15354,EK319,6/23/2024 7:51,First,4022.14,Cancelled
200747,64868,EK546,2/6/2024 14:13,First,5294.98,Delayed
200748,4071,EK140,6/18/2023 4:59,Economy,4879.72,Delayed
200749,17370,EK893,3/12/2023 20:12,Business,5677.99,On Time
200750,70815,EK445,4/25/2024 20:35,Economy,4817.8,Cancelled
200751,64073,EK638,8/20/2023 4:22,Economy,1930.68,Delayed
200752,13820,EK239,11/13/2024 20:53,Business,5822.68,On Time
200753,59448,EK099,2/28/2024 14:18,First,5390.24,Delayed
200754,66891,EK290,7/15/2024 20:08,First,778.76,Delayed
